participant_id,session_id,timestamp_ms,phase,trial_id,gaze_x,gaze_y,page_width,page_height,event_type,event_value,text_id,probe_tut,difficulty,familiarity,comprehension_correct
P002,S1777384531374,62578,reading,trial_1,1255.20,108.81,1600,865,gaze,,p1,,,,
P002,S1777384531374,62622,reading,trial_1,1158.81,148.68,1600,865,gaze,,p1,,,,
P002,S1777384531374,62656,reading,trial_1,1116.73,202.08,1600,865,gaze,,p1,,,,
P002,S1777384531374,62691,reading,trial_1,927.75,229.81,1600,865,gaze,,p1,,,,
P002,S1777384531374,62722,reading,trial_1,939.34,234.85,1600,865,gaze,,p1,,,,
P002,S1777384531374,62764,reading,trial_1,958.45,253.33,1600,865,gaze,,p1,,,,
P002,S1777384531374,62820,reading,trial_1,955.75,240.25,1600,865,gaze,,p1,,,,
P002,S1777384531374,62855,reading,trial_1,940.03,287.76,1600,865,gaze,,p1,,,,
P002,S1777384531374,62887,reading,trial_1,884.40,288.39,1600,865,gaze,,p1,,,,
P002,S1777384531374,62918,reading,trial_1,708.36,344.46,1600,865,gaze,,p1,,,,
P002,S1777384531374,62955,reading,trial_1,585.74,345.73,1600,865,gaze,,p1,,,,
P002,S1777384531374,62990,reading,trial_1,484.30,371.05,1600,865,gaze,,p1,,,,
P002,S1777384531374,63026,reading,trial_1,461.95,394.26,1600,865,gaze,,p1,,,,
P002,S1777384531374,63059,reading,trial_1,467.37,396.90,1600,865,gaze,,p1,,,,
P002,S1777384531374,63092,reading,trial_1,519.06,397.34,1600,865,gaze,,p1,,,,
P002,S1777384531374,63118,reading,trial_1,633.96,409.50,1600,865,gaze,,p1,,,,
P002,S1777384531374,63152,reading,trial_1,630.31,401.22,1600,865,gaze,,p1,,,,
P002,S1777384531374,63204,reading,trial_1,693.81,387.34,1600,865,gaze,,p1,,,,
P002,S1777384531374,63252,reading,trial_1,725.86,350.21,1600,865,gaze,,p1,,,,
P002,S1777384531374,63285,reading,trial_1,786.49,303.89,1600,865,gaze,,p1,,,,
P002,S1777384531374,63334,reading,trial_1,881.16,284.26,1600,865,gaze,,p1,,,,
P002,S1777384531374,63364,reading,trial_1,1003.06,303.52,1600,865,gaze,,p1,,,,
P002,S1777384531374,63406,reading,trial_1,1061.46,316.00,1600,865,gaze,,p1,,,,
P002,S1777384531374,63437,reading,trial_1,915.88,310.44,1600,865,gaze,,p1,,,,
P002,S1777384531374,63488,reading,trial_1,959.12,290.82,1600,865,gaze,,p1,,,,
P002,S1777384531374,63528,reading,trial_1,1056.16,265.58,1600,865,gaze,,p1,,,,
P002,S1777384531374,63559,reading,trial_1,1006.36,309.92,1600,865,gaze,,p1,,,,
P002,S1777384531374,63584,reading,trial_1,1022.27,321.08,1600,865,gaze,,p1,,,,
P002,S1777384531374,63618,reading,trial_1,992.55,326.43,1600,865,gaze,,p1,,,,
P002,S1777384531374,63650,reading,trial_1,963.11,331.10,1600,865,gaze,,p1,,,,
P002,S1777384531374,63677,reading,trial_1,923.46,322.57,1600,865,gaze,,p1,,,,
P002,S1777384531374,63709,reading,trial_1,930.27,346.72,1600,865,gaze,,p1,,,,
P002,S1777384531374,63739,reading,trial_1,876.30,340.75,1600,865,gaze,,p1,,,,
P002,S1777384531374,63769,reading,trial_1,853.76,336.77,1600,865,gaze,,p1,,,,
P002,S1777384531374,63800,reading,trial_1,822.97,323.66,1600,865,gaze,,p1,,,,
P002,S1777384531374,63838,reading,trial_1,797.99,312.34,1600,865,gaze,,p1,,,,
P002,S1777384531374,63880,reading,trial_1,805.49,332.87,1600,865,gaze,,p1,,,,
P002,S1777384531374,63915,reading,trial_1,839.50,286.71,1600,865,gaze,,p1,,,,
P002,S1777384531374,63952,reading,trial_1,839.12,243.15,1600,865,gaze,,p1,,,,
P002,S1777384531374,63990,reading,trial_1,858.98,201.80,1600,865,gaze,,p1,,,,
P002,S1777384531374,64031,reading,trial_1,870.58,219.26,1600,865,gaze,,p1,,,,
P002,S1777384531374,64062,reading,trial_1,935.73,211.04,1600,865,gaze,,p1,,,,
P002,S1777384531374,64110,reading,trial_1,953.02,252.13,1600,865,gaze,,p1,,,,
P002,S1777384531374,64143,reading,trial_1,985.87,240.09,1600,865,gaze,,p1,,,,
P002,S1777384531374,64189,reading,trial_1,955.93,260.01,1600,865,gaze,,p1,,,,
P002,S1777384531374,64225,reading,trial_1,1004.70,234.48,1600,865,gaze,,p1,,,,
P002,S1777384531374,64272,reading,trial_1,937.66,285.34,1600,865,gaze,,p1,,,,
P002,S1777384531374,64303,reading,trial_1,965.96,328.01,1600,865,gaze,,p1,,,,
P002,S1777384531374,64352,reading,trial_1,1018.32,307.04,1600,865,gaze,,p1,,,,
P002,S1777384531374,64379,reading,trial_1,1011.38,308.00,1600,865,gaze,,p1,,,,
P002,S1777384531374,64425,reading,trial_1,1034.11,296.72,1600,865,gaze,,p1,,,,
P002,S1777384531374,64462,reading,trial_1,1038.71,264.37,1600,865,gaze,,p1,,,,
P002,S1777384531374,64520,reading,trial_1,999.94,310.17,1600,865,gaze,,p1,,,,
P002,S1777384531374,64553,reading,trial_1,944.30,328.77,1600,865,gaze,,p1,,,,
P002,S1777384531374,64588,reading,trial_1,902.92,342.53,1600,865,gaze,,p1,,,,
P002,S1777384531374,64627,reading,trial_1,977.76,352.97,1600,865,gaze,,p1,,,,
P002,S1777384531374,64662,reading,trial_1,965.94,353.41,1600,865,gaze,,p1,,,,
P002,S1777384531374,64703,reading,trial_1,1051.46,358.64,1600,865,gaze,,p1,,,,
P002,S1777384531374,64734,reading,trial_1,996.44,340.60,1600,865,gaze,,p1,,,,
P002,S1777384531374,64775,reading,trial_1,975.46,346.51,1600,865,gaze,,p1,,,,
P002,S1777384531374,64807,reading,trial_1,958.64,331.57,1600,865,gaze,,p1,,,,
P002,S1777384531374,64845,reading,trial_1,998.63,314.84,1600,865,gaze,,p1,,,,
P002,S1777384531374,64884,reading,trial_1,881.99,81.75,1600,865,gaze,,p1,,,,
P002,S1777384531374,64927,reading,trial_1,851.58,156.55,1600,865,gaze,,p1,,,,
P002,S1777384531374,64957,reading,trial_1,848.86,192.35,1600,865,gaze,,p1,,,,
P002,S1777384531374,64994,reading,trial_1,979.87,184.72,1600,865,gaze,,p1,,,,
P002,S1777384531374,65024,reading,trial_1,994.78,231.61,1600,865,gaze,,p1,,,,
P002,S1777384531374,65064,reading,trial_1,1006.14,281.87,1600,865,gaze,,p1,,,,
P002,S1777384531374,65095,reading,trial_1,1030.06,320.40,1600,865,gaze,,p1,,,,
P002,S1777384531374,65128,reading,trial_1,961.75,401.46,1600,865,gaze,,p1,,,,
P002,S1777384531374,65162,reading,trial_1,835.96,512.87,1600,865,gaze,,p1,,,,
P002,S1777384531374,65190,reading,trial_1,729.94,588.98,1600,865,gaze,,p1,,,,
P002,S1777384531374,65224,reading,trial_1,796.97,556.58,1600,865,gaze,,p1,,,,
P002,S1777384531374,65250,reading,trial_1,817.08,516.33,1600,865,gaze,,p1,,,,
P002,S1777384531374,65286,reading,trial_1,885.10,473.78,1600,865,gaze,,p1,,,,
P002,S1777384531374,65318,reading,trial_1,969.39,427.58,1600,865,gaze,,p1,,,,
P002,S1777384531374,65353,reading,trial_1,949.97,394.78,1600,865,gaze,,p1,,,,
P002,S1777384531374,65387,reading,trial_1,914.74,404.68,1600,865,gaze,,p1,,,,
P002,S1777384531374,65430,reading,trial_1,860.88,368.76,1600,865,gaze,,p1,,,,
P002,S1777384531374,65456,reading,trial_1,729.62,349.39,1600,865,gaze,,p1,,,,
P002,S1777384531374,65491,reading,trial_1,620.38,359.60,1600,865,gaze,,p1,,,,
P002,S1777384531374,65513,reading,trial_1,543.23,346.75,1600,865,gaze,,p1,,,,
P002,S1777384531374,65546,reading,trial_1,486.65,342.23,1600,865,gaze,,p1,,,,
P002,S1777384531374,65578,reading,trial_1,396.40,341.00,1600,865,gaze,,p1,,,,
P002,S1777384531374,65603,reading,trial_1,314.11,328.64,1600,865,gaze,,p1,,,,
P002,S1777384531374,65634,reading,trial_1,213.94,310.15,1600,865,gaze,,p1,,,,
P002,S1777384531374,65670,reading,trial_1,189.64,319.26,1600,865,gaze,,p1,,,,
P002,S1777384531374,65697,reading,trial_1,201.23,324.03,1600,865,gaze,,p1,,,,
P002,S1777384531374,65731,reading,trial_1,142.96,335.02,1600,865,gaze,,p1,,,,
P002,S1777384531374,65757,reading,trial_1,160.74,317.09,1600,865,gaze,,p1,,,,
P002,S1777384531374,65801,reading,trial_1,158.04,271.97,1600,865,gaze,,p1,,,,
P002,S1777384531374,65835,reading,trial_1,361.09,215.52,1600,865,gaze,,p1,,,,
P002,S1777384531374,65870,reading,trial_1,540.83,162.96,1600,865,gaze,,p1,,,,
P002,S1777384531374,65897,reading,trial_1,679.48,109.23,1600,865,gaze,,p1,,,,
P002,S1777384531374,65931,reading,trial_1,800.09,133.90,1600,865,gaze,,p1,,,,
P002,S1777384531374,65962,reading,trial_1,669.79,60.32,1600,865,gaze,,p1,,,,
P002,S1777384531374,66004,reading,trial_1,636.65,107.53,1600,865,gaze,,p1,,,,
P002,S1777384531374,66040,reading,trial_1,579.61,150.24,1600,865,gaze,,p1,,,,
P002,S1777384531374,66090,reading,trial_1,603.02,161.95,1600,865,gaze,,p1,,,,
P002,S1777384531374,66139,reading,trial_1,794.79,183.99,1600,865,gaze,,p1,,,,
P002,S1777384531374,66183,reading,trial_1,1071.83,119.22,1600,865,gaze,,p1,,,,
P002,S1777384531374,66222,reading,trial_1,1242.92,194.03,1600,865,gaze,,p1,,,,
P002,S1777384531374,66256,reading,trial_1,1404.96,275.53,1600,865,gaze,,p1,,,,
P002,S1777384531374,66301,reading,trial_1,1497.20,229.88,1600,865,gaze,,p1,,,,
P002,S1777384531374,66337,reading,trial_1,1602.15,221.63,1600,865,gaze,,p1,,,,
P002,S1777384531374,66367,reading,trial_1,1673.00,209.56,1600,865,gaze,,p1,,,,
P002,S1777384531374,66409,reading,trial_1,1609.83,223.27,1600,865,gaze,,p1,,,,
P002,S1777384531374,66440,reading,trial_1,1535.27,226.17,1600,865,gaze,,p1,,,,
P002,S1777384531374,66483,reading,trial_1,1454.24,202.13,1600,865,gaze,,p1,,,,
P002,S1777384531374,66519,reading,trial_1,1385.10,193.40,1600,865,gaze,,p1,,,,
P002,S1777384531374,66560,reading,trial_1,1275.40,209.40,1600,865,gaze,,p1,,,,
P002,S1777384531374,66591,reading,trial_1,1239.41,209.39,1600,865,gaze,,p1,,,,
P002,S1777384531374,66636,reading,trial_1,1207.72,187.60,1600,865,gaze,,p1,,,,
P002,S1777384531374,66670,reading,trial_1,1148.57,179.51,1600,865,gaze,,p1,,,,
P002,S1777384531374,66708,reading,trial_1,1165.11,210.64,1600,865,gaze,,p1,,,,
P002,S1777384531374,66742,reading,trial_1,1128.23,224.18,1600,865,gaze,,p1,,,,
P002,S1777384531374,66781,reading,trial_1,1143.48,213.27,1600,865,gaze,,p1,,,,
P002,S1777384531374,66812,reading,trial_1,1169.92,202.31,1600,865,gaze,,p1,,,,
P002,S1777384531374,66854,reading,trial_1,1159.51,204.63,1600,865,gaze,,p1,,,,
P002,S1777384531374,66890,reading,trial_1,1126.03,204.33,1600,865,gaze,,p1,,,,
P002,S1777384531374,66926,reading,trial_1,1043.93,204.09,1600,865,gaze,,p1,,,,
P002,S1777384531374,66958,reading,trial_1,967.55,214.90,1600,865,gaze,,p1,,,,
P002,S1777384531374,66994,reading,trial_1,1008.45,267.04,1600,865,gaze,,p1,,,,
P002,S1777384531374,67028,reading,trial_1,923.32,333.97,1600,865,gaze,,p1,,,,
P002,S1777384531374,67066,reading,trial_1,1036.34,275.20,1600,865,gaze,,p1,,,,
P002,S1777384531374,67095,reading,trial_1,1082.57,246.28,1600,865,gaze,,p1,,,,
P002,S1777384531374,67137,reading,trial_1,1074.58,246.91,1600,865,gaze,,p1,,,,
P002,S1777384531374,67168,reading,trial_1,1117.21,267.75,1600,865,gaze,,p1,,,,
P002,S1777384531374,67207,reading,trial_1,1162.45,234.06,1600,865,gaze,,p1,,,,
P002,S1777384531374,67243,reading,trial_1,1224.09,219.39,1600,865,gaze,,p1,,,,
P002,S1777384531374,67282,reading,trial_1,1259.74,191.41,1600,865,gaze,,p1,,,,
P002,S1777384531374,67309,reading,trial_1,1222.46,187.67,1600,865,gaze,,p1,,,,
P002,S1777384531374,67346,reading,trial_1,1289.10,155.22,1600,865,gaze,,p1,,,,
P002,S1777384531374,67380,reading,trial_1,1329.15,131.80,1600,865,gaze,,p1,,,,
P002,S1777384531374,67417,reading,trial_1,1310.85,147.91,1600,865,gaze,,p1,,,,
P002,S1777384531374,67443,reading,trial_1,1292.64,163.01,1600,865,gaze,,p1,,,,
P002,S1777384531374,67482,reading,trial_1,1270.23,180.18,1600,865,gaze,,p1,,,,
P002,S1777384531374,67513,reading,trial_1,1244.07,185.88,1600,865,gaze,,p1,,,,
P002,S1777384531374,67549,reading,trial_1,1238.87,191.15,1600,865,gaze,,p1,,,,
P002,S1777384531374,67579,reading,trial_1,1221.68,194.62,1600,865,gaze,,p1,,,,
P002,S1777384531374,67611,reading,trial_1,1202.79,197.78,1600,865,gaze,,p1,,,,
P002,S1777384531374,67641,reading,trial_1,1176.22,201.40,1600,865,gaze,,p1,,,,
P002,S1777384531374,67652,probe,trial_1,,,1600,865,phase_start,probe,p1,,,,
P002,S1777384531374,67688,probe,trial_1,1196.28,189.68,1600,865,gaze,,p1,,,,
P002,S1777384531374,67733,probe,trial_1,1184.37,189.22,1600,865,gaze,,p1,,,,
P002,S1777384531374,67769,probe,trial_1,1163.40,186.25,1600,865,gaze,,p1,,,,
P002,S1777384531374,67801,probe,trial_1,1158.15,176.18,1600,865,gaze,,p1,,,,
P002,S1777384531374,67843,probe,trial_1,1147.45,170.59,1600,865,gaze,,p1,,,,
P002,S1777384531374,67878,probe,trial_1,1160.33,170.53,1600,865,gaze,,p1,,,,
P002,S1777384531374,67904,probe,trial_1,1168.46,162.41,1600,865,gaze,,p1,,,,
P002,S1777384531374,67938,probe,trial_1,1139.23,185.60,1600,865,gaze,,p1,,,,
P002,S1777384531374,67967,probe,trial_1,1086.93,231.32,1600,865,gaze,,p1,,,,
P002,S1777384531374,67998,probe,trial_1,962.85,300.19,1600,865,gaze,,p1,,,,
P002,S1777384531374,68024,probe,trial_1,867.27,346.89,1600,865,gaze,,p1,,,,
P002,S1777384531374,68058,probe,trial_1,756.42,424.75,1600,865,gaze,,p1,,,,
P002,S1777384531374,68108,probe,trial_1,834.44,377.31,1600,865,gaze,,p1,,,,
P002,S1777384531374,68149,probe,trial_1,841.55,370.53,1600,865,gaze,,p1,,,,
P002,S1777384531374,68180,probe,trial_1,682.02,244.44,1600,865,gaze,,p1,,,,
P002,S1777384531374,68222,probe,trial_1,795.54,142.43,1600,865,gaze,,p1,,,,
P002,S1777384531374,68258,probe,trial_1,896.12,179.24,1600,865,gaze,,p1,,,,
P002,S1777384531374,68303,probe,trial_1,949.76,205.31,1600,865,gaze,,p1,,,,
P002,S1777384531374,68337,probe,trial_1,862.75,224.94,1600,865,gaze,,p1,,,,
P002,S1777384531374,68380,probe,trial_1,844.45,265.67,1600,865,gaze,,p1,,,,
P002,S1777384531374,68410,probe,trial_1,818.60,288.54,1600,865,gaze,,p1,,,,
P002,S1777384531374,68453,probe,trial_1,752.99,366.17,1600,865,gaze,,p1,,,,
P002,S1777384531374,68488,probe,trial_1,695.47,389.00,1600,865,gaze,,p1,,,,
P002,S1777384531374,68530,probe,trial_1,631.59,381.07,1600,865,gaze,,p1,,,,
P002,S1777384531374,68561,probe,trial_1,545.92,375.68,1600,865,gaze,,p1,,,,
P002,S1777384531374,68599,probe,trial_1,466.18,373.94,1600,865,gaze,,p1,,,,
P002,S1777384531374,68635,probe,trial_1,387.94,364.91,1600,865,gaze,,p1,,,,
P002,S1777384531374,68678,probe,trial_1,364.27,332.11,1600,865,gaze,,p1,,,,
P002,S1777384531374,68716,probe,trial_1,332.56,332.80,1600,865,gaze,,p1,,,,
P002,S1777384531374,68761,probe,trial_1,285.96,313.43,1600,865,gaze,,p1,,,,
P002,S1777384531374,68791,probe,trial_1,275.93,292.18,1600,865,gaze,,p1,,,,
P002,S1777384531374,68834,probe,trial_1,265.35,270.46,1600,865,gaze,,p1,,,,
P002,S1777384531374,68871,probe,trial_1,236.95,255.46,1600,865,gaze,,p1,,,,
P002,S1777384531374,68913,probe,trial_1,225.11,245.67,1600,865,gaze,,p1,,,,
P002,S1777384531374,68945,probe,trial_1,221.49,240.69,1600,865,gaze,,p1,,,,
P002,S1777384531374,68987,probe,trial_1,254.30,218.10,1600,865,gaze,,p1,,,,
P002,S1777384531374,69023,probe,trial_1,285.16,199.83,1600,865,gaze,,p1,,,,
P002,S1777384531374,69065,probe,trial_1,275.95,190.71,1600,865,gaze,,p1,,,,
P002,S1777384531374,69095,probe,trial_1,328.94,163.59,1600,865,gaze,,p1,,,,
P002,S1777384531374,69133,probe,trial_1,311.00,171.37,1600,865,gaze,,p1,,,,
P002,S1777384531374,69162,probe,trial_1,263.88,174.55,1600,865,gaze,,p1,,,,
P002,S1777384531374,69199,probe,trial_1,218.42,194.65,1600,865,gaze,,p1,,,,
P002,S1777384531374,69234,probe,trial_1,208.89,180.74,1600,865,gaze,,p1,,,,
P002,S1777384531374,69266,probe,trial_1,197.26,196.59,1600,865,gaze,,p1,,,,
P002,S1777384531374,69303,probe,trial_1,144.48,223.25,1600,865,gaze,,p1,,,,
P002,S1777384531374,69343,probe,trial_1,101.18,246.17,1600,865,gaze,,p1,,,,
P002,S1777384531374,69374,probe,trial_1,119.72,244.23,1600,865,gaze,,p1,,,,
P002,S1777384531374,69419,probe,trial_1,111.92,252.46,1600,865,gaze,,p1,,,,
P002,S1777384531374,69452,probe,trial_1,170.27,228.90,1600,865,gaze,,p1,,,,
P002,S1777384531374,69498,probe,trial_1,179.22,236.07,1600,865,gaze,,p1,,,,
P002,S1777384531374,69535,probe,trial_1,203.03,215.43,1600,865,gaze,,p1,,,,
P002,S1777384531374,69580,probe,trial_1,237.16,217.08,1600,865,gaze,,p1,,,,
P002,S1777384531374,69610,probe,trial_1,277.50,218.69,1600,865,gaze,,p1,,,,
P002,S1777384531374,69658,probe,trial_1,291.18,214.19,1600,865,gaze,,p1,,,,
P002,S1777384531374,69689,probe,trial_1,321.93,197.90,1600,865,gaze,,p1,,,,
P002,S1777384531374,69732,probe,trial_1,331.02,211.17,1600,865,gaze,,p1,,,,
P002,S1777384531374,69768,probe,trial_1,354.64,227.58,1600,865,gaze,,p1,,,,
P002,S1777384531374,69812,probe,trial_1,359.03,226.73,1600,865,gaze,,p1,,,,
P002,S1777384531374,69855,probe,trial_1,373.34,249.39,1600,865,gaze,,p1,,,,
P002,S1777384531374,69886,probe,trial_1,347.59,277.42,1600,865,gaze,,p1,,,,
P002,S1777384531374,69921,probe,trial_1,368.65,261.50,1600,865,gaze,,p1,,,,
P002,S1777384531374,69961,probe,trial_1,372.59,269.31,1600,865,gaze,,p1,,,,
P002,S1777384531374,69992,probe,trial_1,352.08,282.53,1600,865,gaze,,p1,,,,
P002,S1777384531374,70023,probe,trial_1,319.50,289.30,1600,865,gaze,,p1,,,,
P002,S1777384531374,70059,probe,trial_1,335.55,292.53,1600,865,gaze,,p1,,,,
P002,S1777384531374,70102,probe,trial_1,305.86,291.17,1600,865,gaze,,p1,,,,
P002,S1777384531374,70137,probe,trial_1,270.52,297.48,1600,865,gaze,,p1,,,,
P002,S1777384531374,70191,probe,trial_1,357.31,276.67,1600,865,gaze,,p1,,,,
P002,S1777384531374,70234,probe,trial_1,417.86,264.45,1600,865,gaze,,p1,,,,
P002,S1777384531374,70283,probe,trial_1,468.63,253.94,1600,865,gaze,,p1,,,,
P002,S1777384531374,70325,probe,trial_1,448.67,237.79,1600,865,gaze,,p1,,,,
P002,S1777384531374,70355,probe,trial_1,457.20,229.56,1600,865,gaze,,p1,,,,
P002,S1777384531374,70392,probe,trial_1,442.23,239.81,1600,865,gaze,,p1,,,,
P002,S1777384531374,70429,probe,trial_1,420.18,244.12,1600,865,gaze,,p1,,,,
P002,S1777384531374,70471,probe,trial_1,404.37,233.44,1600,865,gaze,,p1,,,,
P002,S1777384531374,70507,probe,trial_1,409.05,219.83,1600,865,gaze,,p1,,,,
P002,S1777384531374,70537,probe,trial_1,347.99,228.75,1600,865,gaze,,p1,,,,
P002,S1777384531374,70569,probe,trial_1,295.38,236.60,1600,865,gaze,,p1,,,,
P002,S1777384531374,70605,probe,trial_1,206.50,233.34,1600,865,gaze,,p1,,,,
P002,S1777384531374,70643,probe,trial_1,132.33,228.86,1600,865,gaze,,p1,,,,
P002,S1777384531374,70684,probe,trial_1,54.63,228.08,1600,865,gaze,,p1,,,,
P002,S1777384531374,70725,probe,trial_1,33.37,226.04,1600,865,gaze,,p1,,,,
P002,S1777384531374,70774,probe,trial_1,117.92,192.31,1600,865,gaze,,p1,,,,
P002,S1777384531374,70817,probe,trial_1,179.53,159.11,1600,865,gaze,,p1,,,,
P002,S1777384531374,70867,probe,trial_1,241.59,209.62,1600,865,gaze,,p1,,,,
P002,S1777384531374,70907,probe,trial_1,220.22,256.63,1600,865,gaze,,p1,,,,
P002,S1777384531374,70958,probe,trial_1,243.49,300.13,1600,865,gaze,,p1,,,,
P002,S1777384531374,70999,probe,trial_1,213.28,324.93,1600,865,gaze,,p1,,,,
P002,S1777384531374,71031,probe,trial_1,229.86,339.21,1600,865,gaze,,p1,,,,
P002,S1777384531374,71067,probe,trial_1,283.65,311.36,1600,865,gaze,,p1,,,,
P002,S1777384531374,71103,probe,trial_1,216.96,330.89,1600,865,gaze,,p1,,,,
P002,S1777384531374,71149,probe,trial_1,246.66,323.90,1600,865,gaze,,p1,,,,
P002,S1777384531374,71187,probe,trial_1,263.80,318.22,1600,865,gaze,,p1,,,,
P002,S1777384531374,71241,probe,trial_1,321.26,290.39,1600,865,gaze,,p1,,,,
P002,S1777384531374,71284,probe,trial_1,364.35,300.99,1600,865,gaze,,p1,,,,
P002,S1777384531374,71320,probe,trial_1,393.27,313.67,1600,865,gaze,,p1,,,,
P002,S1777384531374,71368,probe,trial_1,428.48,323.75,1600,865,gaze,,p1,,,,
P002,S1777384531374,71404,probe,trial_1,454.98,333.26,1600,865,gaze,,p1,,,,
P002,S1777384531374,71453,probe,trial_1,448.39,327.78,1600,865,gaze,,p1,,,,
P002,S1777384531374,71483,probe,trial_1,443.45,314.18,1600,865,gaze,,p1,,,,
P002,S1777384531374,71515,probe,trial_1,437.25,302.23,1600,865,gaze,,p1,,,,
P002,S1777384531374,71556,probe,trial_1,445.54,276.79,1600,865,gaze,,p1,,,,
P002,S1777384531374,71599,probe,trial_1,447.39,264.18,1600,865,gaze,,p1,,,,
P002,S1777384531374,71641,probe,trial_1,436.76,266.03,1600,865,gaze,,p1,,,,
P002,S1777384531374,71682,probe,trial_1,447.61,253.09,1600,865,gaze,,p1,,,,
P002,S1777384531374,71709,probe,trial_1,464.74,244.19,1600,865,gaze,,p1,,,,
P002,S1777384531374,71750,probe,trial_1,459.66,241.75,1600,865,gaze,,p1,,,,
P002,S1777384531374,71787,probe,trial_1,452.81,261.59,1600,865,gaze,,p1,,,,
P002,S1777384531374,71822,probe,trial_1,390.51,274.39,1600,865,gaze,,p1,,,,
P002,S1777384531374,71859,probe,trial_1,279.20,299.37,1600,865,gaze,,p1,,,,
P002,S1777384531374,71895,probe,trial_1,271.57,278.17,1600,865,gaze,,p1,,,,
P002,S1777384531374,71932,probe,trial_1,293.68,106.06,1600,865,gaze,,p1,,,,
P002,S1777384531374,71968,probe,trial_1,388.46,88.24,1600,865,gaze,,p1,,,,
P002,S1777384531374,72007,probe,trial_1,419.46,180.94,1600,865,gaze,,p1,,,,
P002,S1777384531374,72049,probe,trial_1,415.89,188.69,1600,865,gaze,,p1,,,,
P002,S1777384531374,72088,probe,trial_1,442.65,207.31,1600,865,gaze,,p1,,,,
P002,S1777384531374,72120,probe,trial_1,438.06,231.51,1600,865,gaze,,p1,,,,
P002,S1777384531374,72151,probe,trial_1,361.97,299.05,1600,865,gaze,,p1,,,,
P002,S1777384531374,72187,probe,trial_1,315.11,349.11,1600,865,gaze,,p1,,,,
P002,S1777384531374,72223,probe,trial_1,242.94,406.48,1600,865,gaze,,p1,,,,
P002,S1777384531374,72260,probe,trial_1,208.04,446.68,1600,865,gaze,,p1,,,,
P002,S1777384531374,72296,probe,trial_1,185.70,477.37,1600,865,gaze,,p1,,,,
P002,S1777384531374,72332,probe,trial_1,158.84,498.39,1600,865,gaze,,p1,,,,
P002,S1777384531374,72368,probe,trial_1,154.01,512.96,1600,865,gaze,,p1,,,,
P002,S1777384531374,72403,probe,trial_1,185.00,497.54,1600,865,gaze,,p1,,,,
P002,S1777384531374,72430,probe,trial_1,101.65,487.20,1600,865,gaze,,p1,,,,
P002,S1777384531374,72464,probe,trial_1,32.24,476.35,1600,865,gaze,,p1,,,,
P002,S1777384531374,72495,probe,trial_1,-19.41,471.56,1600,865,gaze,,p1,,,,
P002,S1777384531374,72525,probe,trial_1,-60.69,455.88,1600,865,gaze,,p1,,,,
P002,S1777384531374,72555,probe,trial_1,-105.62,458.66,1600,865,gaze,,p1,,,,
P002,S1777384531374,72585,probe,trial_1,-115.06,477.28,1600,865,gaze,,p1,,,,
P002,S1777384531374,72616,probe,trial_1,-127.64,465.42,1600,865,gaze,,p1,,,,
P002,S1777384531374,72646,probe,trial_1,-103.06,455.67,1600,865,gaze,,p1,,,,
P002,S1777384531374,72677,probe,trial_1,-101.39,451.69,1600,865,gaze,,p1,,,,
P002,S1777384531374,72719,probe,trial_1,32.47,398.67,1600,865,gaze,,p1,,,,
P002,S1777384531374,72756,probe,trial_1,147.45,370.26,1600,865,gaze,,p1,,,,
